image_id,source,quality_label,quality_label_es,fruit_type,product_type,size_label_manual,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,blur_score,brightness_mean,brightness_std,skin_tone_ratio,border_std,foreground_ratio_border,image_hash,exists,valid_image,validated_width,validated_height,image_mode,validation_error,object_area_ratio,bbox_width_ratio,bbox_height_ratio,bbox_area_ratio,diameter_px_normalized_base,normalized_diameter,estimated_diameter_px_original,estimated_distance_cm,estimated_diameter_cm,skin_noise_ratio,fruit_color_ratio,segmentation_confidence,blur_score,touches_border,needs_review,review_reason,size_label,size_label_source,size_label_es,split,processed_relative_path
img_d19f0befe4b4,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150.png,Captura de pantalla 2026-06-03 105150.png,140,128,1.09375,False,True,RGB,24.78,67.34388,115.032883,71.279938,0.303237,36.053973,0.818973,d19f0befe4b4ef70a4aec01db39bbce5,True,True,140,128,RGBA,,0.7746039496527778,1.0,0.9166666666666666,0.9166666666666666,191.4042215044359,0.9968969870022703,139.56557818031783,100.0,115.1117487600175,0.08978949652777778,0.9844160392225529,0.7001408606061605,606.1252692775961,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_d19f0befe4b4_regular_large.jpg
img_2b4ff57bba83,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_000.png,Captura de pantalla 2026-06-03 105150_000.png,128,140,0.914286,False,True,RGB,25.904,67.34388,115.03289,71.279938,0.303237,36.053973,0.818973,2b4ff57bba8366b4e4d16ddb2459dc36,True,True,128,140,RGBA,,0.7746853298611112,0.9166666666666666,1.0,0.9166666666666666,191.4087286993912,0.9969204619759958,139.5688646766394,100.0,115.11445941649744,0.0896267361111111,0.9844526927655999,0.7001686123061652,606.1789533113256,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_2b4ff57bba83_regular_large.jpg
img_f411205edfae,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_001.png,Captura de pantalla 2026-06-03 105150_001.png,140,128,1.09375,False,True,RGB,25.587,67.34388,115.03289,71.279938,0.303237,36.053973,0.818973,f411205edfae68ee6580e8fddb3a683e,True,True,140,128,RGBA,,0.7746039496527778,1.0,0.9166666666666666,0.9166666666666666,191.4042215044359,0.9968969870022703,139.56557818031783,100.0,115.1117487600175,0.08978949652777778,0.9844160392225529,0.7001408606061605,606.1252692775961,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_f411205edfae_regular_large.jpg
img_bb11921660ac,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_014.png,Captura de pantalla 2026-06-03 105150_014.png,180,168,1.071429,False,True,RGB,26.37,162.199417,68.167641,78.775352,0.179696,0.0,0.557738,bb11921660ac1c9b1c5c350f83607870,True,True,180,168,RGBA,,0.4784071180555556,0.78125,0.7135416666666666,0.5574544270833334,149.93224491085283,0.7808971089106919,140.56147960392454,100.0,90.1702312077977,0.05430772569444445,0.971308686777047,0.9231170505242897,1486.6400824652778,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_bb11921660ac_regular_large.jpg
img_af46a5af6326,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_004.png,Captura de pantalla 2026-06-03 105219_004.png,158,123,1.284553,False,True,RGB,31.952,98.095413,110.387657,57.306229,0.393331,34.066389,0.713235,af46a5af63260cbb8d354933da76fab4,True,True,158,123,RGBA,,0.7042643229166666,1.0,0.7760416666666666,0.7760416666666666,187.41569913368642,0.9761234329879501,154.22750241209613,100.0,112.71302535957894,0.07750108506944445,0.9951467529466143,0.7397605545759232,604.3558440473345,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_af46a5af6326_regular_large.jpg
img_27e5bc6edbfa,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_016.png,Captura de pantalla 2026-06-03 105219_016.png,188,153,1.228758,False,True,RGB,32.851,129.004608,116.100464,47.820202,0.265749,0.0,0.673342,27e5bc6edbfaeda8ba17b56b9ef31a18,True,True,188,153,RGBA,,0.5045572916666666,0.84375,0.65625,0.5537109375,158.35068046773975,0.8247431274361445,155.05170795799518,100.0,95.23313332751037,0.05517578125,0.9951612903225806,0.9398749330033593,410.1902669270833,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_27e5bc6edbfa_regular_large.jpg
img_6718638081a5,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105230_000.png,Captura de pantalla 2026-06-03 105230_000.png,85,102,0.833333,False,True,RGB,14.615,79.577545,137.442795,54.458046,0.439562,61.58899,0.917762,6718638081a5a819d0118ace2c1dbbfc,True,True,85,102,RGBA,,0.5900607638888888,0.8333333333333334,1.0,0.8333333333333334,180.4888515191584,0.9400461016622833,95.8847023695529,100.0,108.5471739690755,0.1729058159722222,1.0,0.7115688545320575,388.30460372898307,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_6718638081a5_regular_large.jpg
img_35f0bcbeffbe,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105230_005.png,Captura de pantalla 2026-06-03 105230_005.png,102,85,1.2,False,True,RGB,14.712,79.577545,137.442795,54.458046,0.439562,61.58899,0.917762,35f0bcbeffbe6d1daaf3e53aab4161b6,True,True,102,85,RGBA,,0.5903862847222222,1.0,0.8333333333333334,0.8333333333333334,180.5095057649712,0.940153675859225,95.89567493764096,100.0,108.55959556738794,0.17296006944444445,1.0,0.7116304041024135,388.461316211724,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_35f0bcbeffbe_regular_large.jpg
img_dba4c540c146,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105301_000.png,Captura de pantalla 2026-06-03 105301_000.png,156,166,0.939759,False,True,RGB,45.308,162.776245,108.379616,54.625538,0.428136,52.141019,0.80163,dba4c540c14662842f7962581ef223c1,True,True,156,166,RGBA,,0.7782660590277778,0.9375,1.0,0.9375,191.606811439772,0.9979521429154792,165.66005572396955,100.0,115.23358767012316,0.134033203125,0.9752178459393517,0.6806355275335725,599.6504111790363,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_dba4c540c146_regular_large.jpg
img_cb179122e5f4,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105301_011.png,Captura de pantalla 2026-06-03 105301_011.png,166,156,1.064103,False,True,RGB,45.87,162.776245,108.379616,54.625538,0.428136,52.141019,0.80163,cb179122e5f48894585a51e7f1dec67c,True,True,166,156,RGBA,,0.7782660590277778,1.0,0.9375,0.9375,191.606811439772,0.9979521429154792,165.66005572396955,100.0,115.23358767012316,0.13419596354166666,0.9754269780411293,0.6807296369793725,599.7230345930582,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_cb179122e5f4_regular_large.jpg
img_0e77776f43e4,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105301_013.png,Captura de pantalla 2026-06-03 105301_013.png,166,156,1.064103,False,True,RGB,18.553,259.315491,108.873245,54.256828,0.429719,51.22905,0.796725,0e77776f43e4f5531feba4c8c6831114,True,True,166,156,RGBA,,0.7758517795138888,1.0,0.9375,0.9375,191.4733058309828,0.9972568012030355,165.5446289997039,100.0,115.15329652515153,0.13563368055555555,0.978707038215447,0.6808912393926851,816.6749944502925,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_0e77776f43e4_regular_large.jpg
img_2a47754a3ea3,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105343_016.png,Captura de pantalla 2026-06-03 105343_016.png,219,182,1.203297,False,True,RGB,30.907,37.558212,126.569443,23.852289,0.559336,0.0,0.713985,2a47754a3ea35d62433bf99cad0b577c,True,True,219,182,RGBA,,0.4363335503472222,0.8645833333333334,0.6927083333333334,0.5989040798611112,155.6988490627409,0.8109315055351088,177.59399971218883,100.0,93.6383046030087,0.1697048611111111,1.0,0.9153634185728539,387.5608723958333,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_2a47754a3ea3_regular_large.jpg
img_94f7e774a991,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_001.png,Captura de pantalla 2026-06-03 105413_001.png,237,205,1.156098,False,True,RGB,55.604,31.454685,146.240967,68.224892,0.419677,71.191621,0.971967,94f7e774a991fc11ee44e0ee4244b187,True,True,237,205,RGBA,,0.5391167534722222,0.859375,0.7864583333333334,0.6758626302083334,162.33305280716584,0.8454846500373221,200.37986205884533,100.0,97.62815805894888,0.0910915798611111,0.9751937204387642,0.6995090373708539,73.17685685260797,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_94f7e774a991_regular_large.jpg
img_cd0c340518c3,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_008.png,Captura de pantalla 2026-06-03 105413_008.png,640,480,1.333333,False,True,RGB,192.812,30.691944,146.243027,68.186646,0.420797,70.655619,0.975362,cd0c340518c3f2906e8ef2531121ebac,True,True,640,480,RGBA,,0.4681260850694444,0.859375,0.6822916666666666,0.5863444010416666,157.4537457850583,0.8200715926305119,524.8458192835276,100.0,94.69371095199823,0.07902018229166667,0.9783276351625427,0.7084812353651233,75.62675539358163,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_cd0c340518c3_regular_large.jpg
img_6e7a2357265e,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_010.png,Captura de pantalla 2026-06-03 105413_010.png,118,102,1.156863,False,True,RGB,20.573,120.680847,146.248032,68.214012,0.421818,71.218587,0.971419,6e7a2357265e693626902922a1d37b29,True,True,118,102,RGBA,,0.5430772569444444,0.859375,0.78125,0.67138671875,162.595506305778,0.8468515953425938,99.92848825042607,100.0,97.78599930694212,0.09117296006944445,0.9754245754245754,0.7058098699505357,73.18078422472801,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_6e7a2357265e_regular_large.jpg
img_dcdb7d7ef855,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434.png,Captura de pantalla 2026-06-03 105434.png,150,152,0.986842,False,True,RGB,26.755,34.833717,154.094131,78.355759,0.464079,76.820707,0.982939,dcdb7d7ef8559c6d966557ec8edf7b34,True,True,150,152,RGBA,,0.5418565538194444,0.9010416666666666,0.8125,0.7320963541666666,166.9147154316255,0.8693474762063828,132.14081638337018,100.0,100.38359988141536,0.1294487847222222,0.9837797246558198,0.6998371493258768,44.09199000876627,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_dcdb7d7ef855_regular_large.jpg
img_428c1c531c9a,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_005.png,Captura de pantalla 2026-06-03 105434_005.png,150,152,0.986842,False,True,RGB,26.626,34.833717,154.094116,78.355751,0.464079,76.820707,0.982939,428c1c531c9a3492833c60a4d5d33dec,True,True,150,152,RGBA,,0.5418565538194444,0.9010416666666666,0.8125,0.7320963541666666,166.9147154316255,0.8693474762063828,132.14081638337018,100.0,100.38359988141536,0.1294487847222222,0.9837797246558198,0.6998371493258768,44.09199000876627,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_428c1c531c9a_regular_large.jpg
img_4ff5d6b30994,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_008.png,Captura de pantalla 2026-06-03 105434_008.png,640,480,1.333333,False,True,RGB,137.725,15.565506,154.093246,78.343544,0.464437,79.12496,0.98407,4ff5d6b30994525ee6412a448f24c076,True,True,640,480,RGBA,,0.4108344184027778,0.90625,0.609375,0.55224609375,158.1888039033021,0.8239000203296984,527.2960130110071,100.0,95.13577970453791,0.09830729166666667,0.9946517002310994,0.7057710347021826,245.54293255673514,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_4ff5d6b30994_regular_large.jpg
img_6f3a8aed66b4,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_016.png,Captura de pantalla 2026-06-03 105505_016.png,146,175,0.834286,False,True,RGB,20.663,55.514153,124.791763,34.387024,0.1209,0.0,0.655421,6f3a8aed66b4ca6b1a4b566056e1f22f,True,True,146,175,RGBA,,0.5526529947916666,0.671875,0.8385416666666666,0.5633951822916666,161.02614174395683,0.8386778215831084,146.76861877704397,100.0,96.84217321087532,0.016248914930555556,0.9982329553821234,0.9547979790936527,381.9411349826389,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_6f3a8aed66b4_regular_large.jpg
img_2e192e61d206,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105737_016.png,Captura de pantalla 2026-06-03 105737_016.png,137,122,1.122951,False,True,RGB,14.59,61.18277,123.578613,30.632381,0.048103,0.0,0.588967,2e192e61d206dfb3c98be664d60f8882,True,True,137,122,RGBA,,0.5320095486111112,0.7916666666666666,0.6927083333333334,0.5483940972222222,154.70964579540225,0.8057794051843867,110.39177851026098,100.0,93.04339129813243,0.0017903645833333333,0.9946971242096676,0.9534593373602323,378.7478298611111,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_2e192e61d206_regular_large.jpg
img_64db98587238,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105756_016.png,Captura de pantalla 2026-06-03 105756_016.png,172,147,1.170068,False,True,RGB,21.988,38.764492,119.500946,32.668663,0.216145,0.0,0.656779,64db98587238c10fa2d71d05b111ee85,True,True,172,147,RGBA,,0.5709906684027778,0.8333333333333334,0.6875,0.5729166666666666,161.66875106426681,0.8420247451263897,144.82825616173903,100.0,97.22864265260942,0.011203342013888888,0.8748159057437408,0.9012989148757994,367.2734375,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_64db98587238_regular_large.jpg
img_f9d7cb793985,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105811_008.png,Captura de pantalla 2026-06-03 105811_008.png,640,480,1.333333,False,True,RGB,120.441,31.587669,113.911415,44.953545,0.130473,70.425861,0.963684,f9d7cb79398595825f0fa56ef0d2f990,True,True,640,480,RGBA,,0.73388671875,1.0,0.7395833333333334,0.7395833333333334,189.1186211886977,0.9849928186911338,630.3954039623256,100.0,113.73717380423487,0.0014105902777777778,0.738670806535078,0.6335415690189432,953.3189261371707,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_f9d7cb793985_regular_large.jpg
img_0c87d8360602,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105811_013.png,Captura de pantalla 2026-06-03 105811_013.png,172,111,1.54955,False,True,RGB,9.322,115.564156,114.325294,45.034557,0.130212,69.274057,0.963754,0c87d8360602546ce06e41548024f43a,True,True,172,111,RGBA,,0.6334635416666666,1.0,0.6354166666666666,0.6354166666666666,183.1942632824924,0.9541367879296478,164.11152752389944,100.0,110.1742262709814,0.0013292100694444445,0.7446043165467626,0.6320552193257418,988.8088376779617,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_0c87d8360602_regular_large.jpg
img_a1c0f0d2a99e,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105814_003.png,Captura de pantalla 2026-06-03 105814_003.png,189,190,0.994737,False,True,RGB,34.394,255.492401,52.594898,61.850834,0.063047,6.683492,0.474659,a1c0f0d2a99ea983c03520451384b7a6,True,True,189,190,RGBA,,0.4975857204861111,1.0,1.0,1.0,174.37059092546838,0.9081801610701478,172.55423060332808,100.0,104.8676120933055,0.0028483072916666665,0.7119337076814044,0.6130894273898446,2265.630113598741,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_a1c0f0d2a99e_regular_large.jpg
img_65f1b17dfca2,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105818_016.png,Captura de pantalla 2026-06-03 105818_016.png,223,194,1.149485,False,True,RGB,35.945,19.285828,118.695763,38.521774,0.081619,0.0,0.730479,65f1b17dfca2a6e4671eb12998aa54dd,True,True,223,194,RGBA,,0.6349283854166666,0.8645833333333334,0.734375,0.6349283854166666,168.98392735163708,0.8801246216231098,196.26779062195348,100.0,101.62803744290397,0.0012749565972222222,0.6387251132188327,0.7955173896878946,363.46869574652777,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_65f1b17dfca2_regular_large.jpg
img_b227a79935a9,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105829_014.png,Captura de pantalla 2026-06-03 105829_014.png,191,173,1.104046,False,True,RGB,21.752,101.301743,48.687763,43.721218,0.043973,0.0,0.596284,b227a79935a9b9a39cb6c7725a98976c,True,True,191,173,RGBA,,0.5343424479166666,0.7916666666666666,0.6979166666666666,0.5525173611111112,154.86538564983096,0.8065905502595362,154.0587950995714,100.0,93.1370542636303,0.005479600694444444,0.9303482587064676,0.9026055535919166,1492.6873372395833,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_b227a79935a9_regular_large.jpg
img_fbb603f1cf2a,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105834_014.png,Captura de pantalla 2026-06-03 105834_014.png,187,221,0.846154,False,True,RGB,32.255,181.372345,76.357552,62.681335,0.09074,0.0,0.642631,fbb603f1cf2a85341e691117c75696af,True,True,187,221,RGBA,,0.4842393663194444,0.6666666666666666,0.8229166666666666,0.5486111111111112,154.7420321069184,0.8059480838902,178.11452653973421,100.0,93.06286863737401,0.001681857638888889,0.9235336955912834,0.8380530124609246,1496.6505533854167,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_fbb603f1cf2a_regular_large.jpg
img_0d1b69a17454,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110007_000.png,Captura de pantalla 2026-06-03 110007_000.png,178,174,1.022989,False,True,RGB,31.639,12.360872,137.085556,58.946003,0.235987,62.046424,0.866944,0d1b69a174549aab03503e5db05df3cb,True,True,178,174,RGBA,,0.4760199652777778,0.7708333333333334,0.875,0.6744791666666666,159.66379802709673,0.8315822813911288,148.02164608762092,100.0,96.02285080289826,0.04833984375,0.9298495555049009,0.6358111363692596,458.98130844183913,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_0d1b69a17454_regular_large.jpg
img_1e2e1e07322b,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110007_008.png,Captura de pantalla 2026-06-03 110007_008.png,640,480,1.333333,False,True,RGB,137.271,8.546592,137.089371,58.936581,0.236186,60.92571,0.858175,1e2e1e07322bc082bbbe6835cadb2fb2,True,True,640,480,RGBA,,0.5621202256944444,1.0,0.75,0.75,178.6942825658438,0.9306993883637698,595.6476085528127,100.0,107.4679084812885,0.03700086805555555,0.6165428047485764,0.5373393415686913,311.43695727689766,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_1e2e1e07322b_regular_large.jpg
img_58287f013a7b,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110007_009.png,Captura de pantalla 2026-06-03 110007_009.png,261,267,0.977528,False,True,RGB,61.165,6.150938,137.10257,58.943516,0.236187,62.050217,0.867,58287f013a7bb48d0ff56579f01dca80,True,True,261,267,RGBA,,0.4761013454861111,0.875,0.7708333333333334,0.6744791666666666,159.66954747917876,0.8316122264540561,222.04046446323298,100.0,96.02630856092665,0.047553168402777776,0.9303743376445787,0.6894467897020664,459.8418511255288,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_58287f013a7b_regular_large.jpg
img_ceec72445010,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110007_011.png,Captura de pantalla 2026-06-03 110007_011.png,174,178,0.977528,False,True,RGB,31.677,12.360872,137.085556,58.946003,0.235987,62.046424,0.866944,ceec724450102830160c857597eb8379,True,True,174,178,RGBA,,0.4753689236111111,0.875,0.7708333333333334,0.6744791666666666,159.61778470644987,0.8313426286794264,147.9789879049379,100.0,95.99517809137559,0.04847547743055555,0.9307806436886555,0.6362759829744926,459.0011109592003,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_ceec72445010_regular_large.jpg
img_93c02429d1ce,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110013_007.png,Captura de pantalla 2026-06-03 110013_007.png,70,77,0.909091,False,True,RGB,6.175,37.304245,120.341301,59.185604,0.152134,67.032419,0.978664,93c02429d1ceaeac49a0ee8df8dcd55d,True,True,70,77,RGBA,,0.5059950086805556,0.9114583333333334,0.734375,0.6693522135416666,165.59927388703406,0.8624962181616357,66.41220879844595,100.0,99.5924847461309,0.026095920138888888,0.9571650672814025,0.7151282414000766,207.14067925052876,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_93c02429d1ce_regular_large.jpg
img_4a896fca0cc4,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110013_008.png,Captura de pantalla 2026-06-03 110013_008.png,640,480,1.333333,False,True,RGB,120.359,11.091303,149.999451,61.829102,0.291321,56.858922,0.734314,4a896fca0cc4c79aa49b87e24e3d11fd,True,True,640,480,RGBA,,0.5020887586805556,1.0,0.75,0.75,174.68106921244333,0.9097972354814757,582.2702307081445,100.0,105.05433576264147,0.1225857204861111,0.5478415905775569,0.4669852441045314,155.15565278795032,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_4a896fca0cc4_regular_large.jpg
img_02fb4bd2b33f,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110036_004.png,Captura de pantalla 2026-06-03 110036_004.png,142,131,1.083969,False,True,RGB,21.096,28.570507,77.37928,42.31892,0.371304,43.344012,0.851145,02fb4bd2b33f892cf0c1690111998420,True,True,142,131,RGBA,,0.6800944010416666,0.9010416666666666,0.921875,0.8306477864583334,177.74950992870663,0.925778697545347,131.46057505143926,100.0,106.89971604756543,0.2277289496527778,1.0,0.6895609742398177,823.0170585778025,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_02fb4bd2b33f_regular_large.jpg
img_4c985fc91ca9,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110036_007.png,Captura de pantalla 2026-06-03 110036_007.png,71,65,1.092308,False,True,RGB,5.972,53.703468,91.598412,41.003288,0.509642,53.764254,0.807584,4c985fc91ca9d3357759e03ac06a5fad,True,True,71,65,RGBA,,0.6474609375,0.8072916666666666,0.9166666666666666,0.7400173611111112,175.24686414626223,0.9127440840951158,64.80482997075322,100.0,105.39460853071068,0.2501356336805556,1.0,0.7138790428474069,712.1172960069445,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_4c985fc91ca9_regular_large.jpg
img_d8fd4720b918,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110121_003.png,Captura de pantalla 2026-06-03 110121_003.png,158,156,1.012821,False,True,RGB,26.273,353.476624,58.893269,63.642651,0.187155,0.0,0.642324,d8fd4720b91854881a2aaf21f690d3fa,True,True,158,156,RGBA,,0.6100260416666666,0.9739583333333334,1.0,0.9739583333333334,181.74528024510698,0.9465900012765989,149.5612202017026,100.0,109.30279840985051,0.060628255208333336,0.826307363927428,0.6288987420043246,3717.440717478594,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_d8fd4720b918_regular_large.jpg
img_2e14c4bcb921,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110121_007.png,Captura de pantalla 2026-06-03 110121_007.png,64,63,1.015873,False,True,RGB,6.974,113.985092,147.933701,56.393936,0.833333,58.343785,0.968998,2e14c4bcb9218a9ef044c3a3b86739cb,True,True,64,63,RGBA,,0.6675618489583334,1.0,1.0,1.0,185.25527773580666,0.9648712382073263,61.751759245268886,100.0,111.41373382246547,0.2819010416666667,0.9183632004551181,0.5972560416045896,628.5521037482922,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_2e14c4bcb921_regular_large.jpg
img_a36d3fb8a081,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110121_014.png,Captura de pantalla 2026-06-03 110121_014.png,168,166,1.012048,False,True,RGB,22.475,255.748474,52.036396,62.721798,0.165627,0.0,0.567699,a36d3fb8a08152ab23f357a626a2169c,True,True,168,166,RGBA,,0.5408528645833334,0.7708333333333334,0.7552083333333334,0.5821397569444444,153.0982191807667,0.79738655823316,133.96094178317088,100.0,92.07426880882083,0.05360243055555555,0.8265623432641188,0.8532416686264,3640.702690972222,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_a36d3fb8a081_regular_large.jpg
img_c087be73cffd,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110121_016.png,Captura de pantalla 2026-06-03 110121_016.png,158,156,1.012821,False,True,RGB,22.33,134.483292,103.121994,50.439499,0.187399,0.0,0.641715,c087be73cffde89cdef9932ffcd0cc9b,True,True,158,156,RGBA,,0.5392795138888888,0.8125,0.8020833333333334,0.6516927083333334,157.39385752451358,0.8197596746068415,129.52202858788095,100.0,94.657693761012,0.06298828125,0.9122736418511066,0.8182377161433515,929.8298611111111,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_c087be73cffd_regular_large.jpg
