image_id,source,quality_label,quality_label_es,fruit_type,product_type,size_label_manual,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,blur_score,brightness_mean,brightness_std,skin_tone_ratio,border_std,foreground_ratio_border,image_hash
img_381bec9312b4,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_002.png,Captura de pantalla 2026-06-03 105413_002.png,205,237,0.864979,False,True,RGB,56.422,31.454685,146.240952,68.224892,0.419677,71.191621,0.971967,381bec9312b4463b476a9c8a227e3c3e
img_28439cc27097,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_003.png,Captura de pantalla 2026-06-03 105413_003.png,309,297,1.040404,False,True,RGB,75.636,309.7995,77.418938,87.698875,0.22245,3.27471,0.518769,28439cc270979eceee94c3716ea7745f
img_7ae18029610b,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_004.png,Captura de pantalla 2026-06-03 105413_004.png,237,205,1.156098,False,True,RGB,56.546,31.454685,146.240967,68.224892,0.419677,71.191621,0.971967,7ae18029610bd297fe6cf6a2c880e8ef
img_9cd8bf57fd1d,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_005.png,Captura de pantalla 2026-06-03 105413_005.png,237,205,1.156098,False,True,RGB,56.399,31.454687,146.240967,68.224892,0.419677,71.191621,0.971967,9cd8bf57fd1d94abafe31d20be7e1d6c
img_cd0c340518c3,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_008.png,Captura de pantalla 2026-06-03 105413_008.png,640,480,1.333333,False,True,RGB,192.812,30.691944,146.243027,68.186646,0.420797,70.655619,0.975362,cd0c340518c3f2906e8ef2531121ebac
img_69ee8a71b93d,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_009.png,Captura de pantalla 2026-06-03 105413_009.png,355,307,1.156352,False,True,RGB,100.656,26.474419,146.244781,68.18663,0.420426,71.176038,0.97232,69ee8a71b93dcaa413110792ed0e3d00
img_6e7a2357265e,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_010.png,Captura de pantalla 2026-06-03 105413_010.png,118,102,1.156863,False,True,RGB,20.573,120.680847,146.248032,68.214012,0.421818,71.218587,0.971419,6e7a2357265e693626902922a1d37b29
img_e75318e068ae,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_011.png,Captura de pantalla 2026-06-03 105413_011.png,237,205,1.156098,False,True,RGB,55.572,31.454685,146.240967,68.224892,0.419677,71.191621,0.971967,e75318e068ae072aa47978fd38cd2a9d
img_a7e30b21e76d,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_013.png,Captura de pantalla 2026-06-03 105413_013.png,237,205,1.156098,False,True,RGB,24.731,56.685555,146.709473,68.196861,0.424781,71.202968,0.970814,a7e30b21e76d375a3ba1b3199b666c16
img_59850ef4a360,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_014.png,Captura de pantalla 2026-06-03 105413_014.png,277,245,1.130612,False,True,RGB,57.259,295.517578,104.6903,86.863846,0.300436,0.0,0.700152,59850ef4a36034dc126c25b8dc528985
img_943aafb7bb75,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_015.png,Captura de pantalla 2026-06-03 105413_015.png,317,285,1.112281,False,True,RGB,58.521,79.835419,196.537537,73.607094,0.227531,0.0,0.488264,943aafb7bb75b4bc8571ce90dc0c28dd
img_09e4bad230fc,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105413_016.png,Captura de pantalla 2026-06-03 105413_016.png,267,235,1.13617,False,True,RGB,57.031,78.378777,142.121552,60.280247,0.327292,0.0,0.772153,09e4bad230fca66b70ee09d64675acc5
img_dcdb7d7ef855,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434.png,Captura de pantalla 2026-06-03 105434.png,150,152,0.986842,False,True,RGB,26.755,34.833717,154.094131,78.355759,0.464079,76.820707,0.982939,dcdb7d7ef8559c6d966557ec8edf7b34
img_a5adb60d9114,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_000.png,Captura de pantalla 2026-06-03 105434_000.png,152,150,1.013333,False,True,RGB,26.469,34.833717,154.094131,78.355751,0.464079,76.820707,0.982939,a5adb60d911432f83a06063c6e5d4171
img_a39871d2a4fd,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_001.png,Captura de pantalla 2026-06-03 105434_001.png,150,152,0.986842,False,True,RGB,27.341,34.833717,154.094131,78.355759,0.464079,76.820707,0.982939,a39871d2a4fd338466c5b8889957937e
img_f89edc562b74,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_002.png,Captura de pantalla 2026-06-03 105434_002.png,152,150,1.013333,False,True,RGB,26.644,34.833717,154.094147,78.355751,0.464079,76.820707,0.982939,f89edc562b74fab4c68a848d896c775b
img_b414593440f6,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_003.png,Captura de pantalla 2026-06-03 105434_003.png,206,208,0.990385,False,True,RGB,36.891,871.298828,81.986092,95.804474,0.246896,9.471843,0.514306,b414593440f6cffd0b9062eefb0a5773
img_7014e9e69fe8,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_004.png,Captura de pantalla 2026-06-03 105434_004.png,150,152,0.986842,False,True,RGB,26.438,34.833717,154.094116,78.355759,0.464079,76.820707,0.982939,7014e9e69fe8bd485bcf02c0a975aeb0
img_428c1c531c9a,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_005.png,Captura de pantalla 2026-06-03 105434_005.png,150,152,0.986842,False,True,RGB,26.626,34.833717,154.094116,78.355751,0.464079,76.820707,0.982939,428c1c531c9a3492833c60a4d5d33dec
img_732734088920,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_006.png,Captura de pantalla 2026-06-03 105434_006.png,76,76,1.0,True,False,RGB,7.023,7.771723,124.930573,49.052601,0.830679,79.002077,0.867555,732734088920a2c68d642de60b9fcb20
img_e7f69d120f4a,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_007.png,Captura de pantalla 2026-06-03 105434_007.png,75,76,0.986842,False,True,RGB,6.831,28.911777,181.979019,63.776752,0.535965,77.202295,0.965965,e7f69d120f4abd718c76e8e9ea238fa1
img_4ff5d6b30994,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_008.png,Captura de pantalla 2026-06-03 105434_008.png,640,480,1.333333,False,True,RGB,137.725,15.565506,154.093246,78.343544,0.464437,79.12496,0.98407,4ff5d6b30994525ee6412a448f24c076
img_4bc1e5e008d7,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_009.png,Captura de pantalla 2026-06-03 105434_009.png,225,228,0.986842,False,True,RGB,49.5,15.867104,154.109863,78.357903,0.463665,76.796292,0.982573,4bc1e5e008d7892ca6a839129927c903
img_8c4e9c8f41f5,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_010.png,Captura de pantalla 2026-06-03 105434_010.png,75,76,0.986842,False,True,RGB,10.157,132.375549,154.089752,78.359955,0.462632,77.024115,0.984561,8c4e9c8f41f57195c80021a4a2a50215
img_e63fe021547d,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_011.png,Captura de pantalla 2026-06-03 105434_011.png,150,152,0.986842,False,True,RGB,27.118,34.833717,154.094131,78.355759,0.464079,76.820707,0.982939,e63fe021547dd5208a7e54be74c5f17b
img_48eb1341ed4b,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_013.png,Captura de pantalla 2026-06-03 105434_013.png,150,152,0.986842,False,True,RGB,12.065,63.453102,154.577332,78.304512,0.46614,76.963098,0.984035,48eb1341ed4b74791993289edb4ddb08
img_153b005b2ddb,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_014.png,Captura de pantalla 2026-06-03 105434_014.png,190,192,0.989583,False,True,RGB,28.137,752.352539,96.308838,96.966492,0.290049,0.0,0.60455,153b005b2ddb9df031da89042766400c
img_1b519c51b7c3,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_015.png,Captura de pantalla 2026-06-03 105434_015.png,230,232,0.991379,False,True,RGB,29.041,104.983902,211.884293,71.519516,0.198295,0.0,0.317466,1b519c51b7c37a123fb50df3a3fb9aa4
img_88af07a4dd26,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105434_016.png,Captura de pantalla 2026-06-03 105434_016.png,180,182,0.989011,False,True,RGB,27.978,201.92981,146.160751,66.461082,0.322985,0.0,0.695971,88af07a4dd26fa7cc12d2cd7d6f111f8
img_85d6532a8ecd,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504.png,Captura de pantalla 2026-06-03 105504.png,120,141,0.851064,False,True,RGB,19.438,13.947195,122.631264,44.447079,0.210461,66.158262,0.987293,85d6532a8ecd563b5b72cfa0a6c7db54
img_e6cb8151fccb,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_000.png,Captura de pantalla 2026-06-03 105504_000.png,141,120,1.175,False,True,RGB,20.035,13.947193,122.631264,44.447079,0.210461,66.158262,0.987293,e6cb8151fccb676365e0a0b1644157fa
img_523e3c65eb20,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_001.png,Captura de pantalla 2026-06-03 105504_001.png,120,141,0.851064,False,True,RGB,19.557,13.947194,122.631264,44.447079,0.210461,66.158262,0.987293,523e3c65eb20c65a79d6050cf83bc52a
img_42958e37e9f8,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_002.png,Captura de pantalla 2026-06-03 105504_002.png,141,120,1.175,False,True,RGB,20.22,13.947195,122.631271,44.447079,0.210461,66.158262,0.987293,42958e37e9f8908ea0565148ef742629
img_fdbfe1735980,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_003.png,Captura de pantalla 2026-06-03 105504_003.png,176,183,0.961749,False,True,RGB,28.418,494.823425,64.423538,69.195656,0.110252,0.0,0.525335,fdbfe1735980881644793bcc5cefaf77
img_8183da8c6c2f,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_004.png,Captura de pantalla 2026-06-03 105504_004.png,120,141,0.851064,False,True,RGB,19.97,13.947194,122.631264,44.447079,0.210461,66.158262,0.987293,8183da8c6c2f040c77edad16652a2c02
img_8005ab2fe82a,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_005.png,Captura de pantalla 2026-06-03 105504_005.png,120,141,0.851064,False,True,RGB,19.949,13.947194,122.631264,44.447079,0.210461,66.158262,0.987293,8005ab2fe82a1674cc2115892ecf1d81
img_bb541eb8ad4d,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_006.png,Captura de pantalla 2026-06-03 105504_006.png,60,71,0.84507,False,True,RGB,4.545,4.317955,117.188339,34.200272,0.554225,85.884396,0.71831,bb541eb8ad4d3088fe0f20ab49c961c0
img_4e431c1b24c5,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_007.png,Captura de pantalla 2026-06-03 105504_007.png,60,70,0.857143,False,True,RGB,4.923,5.913251,164.885071,15.58074,0.34,69.628332,0.954286,4e431c1b24c554cd41bd482913114da8
img_b7ae71ed5468,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_008.png,Captura de pantalla 2026-06-03 105504_008.png,640,480,1.333333,False,True,RGB,127.403,4.450344,122.630287,44.436691,0.210978,67.97258,0.985657,b7ae71ed5468316d62dd01e679f9ca68
img_182f04f9d10e,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_009.png,Captura de pantalla 2026-06-03 105504_009.png,180,211,0.853081,False,True,RGB,35.429,6.396836,122.642235,44.4459,0.210874,66.179794,0.98723,182f04f9d10e26ee1119a4efb90026cf
img_c5043e72221a,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_010.png,Captura de pantalla 2026-06-03 105504_010.png,60,70,0.857143,False,True,RGB,7.445,54.077568,122.631187,44.456684,0.214048,66.075961,0.986905,c5043e72221a787c4cea3357dbf4545b
img_61751af46009,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_011.png,Captura de pantalla 2026-06-03 105504_011.png,120,141,0.851064,False,True,RGB,19.642,13.947195,122.631264,44.447079,0.210461,66.158262,0.987293,61751af460095291a27ca8f488b20445
img_b5f02c4b8b25,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_013.png,Captura de pantalla 2026-06-03 105504_013.png,120,141,0.851064,False,True,RGB,8.929,26.207104,123.071007,44.380608,0.219385,65.913836,0.986998,b5f02c4b8b256c732c1b0d3722b29c2d
img_f737f9f1e29f,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_014.png,Captura de pantalla 2026-06-03 105504_014.png,160,181,0.883978,False,True,RGB,20.602,404.872803,71.647827,69.333046,0.122963,0.0,0.584254,f737f9f1e29fdb95d11dcd8149bee4c7
img_1c66c0a3acf5,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_015.png,Captura de pantalla 2026-06-03 105504_015.png,200,221,0.904977,False,True,RGB,21.413,182.138794,204.328537,69.971207,0.080566,0.0,0.382805,1c66c0a3acf5283270685a719a9f787b
img_de6a4beb9f63,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105504_016.png,Captura de pantalla 2026-06-03 105504_016.png,150,171,0.877193,False,True,RGB,20.485,52.608887,124.458519,36.1889,0.13883,0.0,0.658363,de6a4beb9f635ae5e6d07357b1cd6605
img_865f5c6f20ab,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505.png,Captura de pantalla 2026-06-03 105505.png,116,145,0.8,False,True,RGB,19.867,12.595093,123.126617,42.285728,0.18365,73.37292,0.989715,865f5c6f20ab8a6f61eec91c0b74d07c
img_53a448fd8215,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_000.png,Captura de pantalla 2026-06-03 105505_000.png,145,116,1.25,False,True,RGB,19.952,12.595093,123.126617,42.285728,0.18365,73.37292,0.989715,53a448fd8215c391f483969c43f4e5fa
img_5ef41d3e6f42,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_001.png,Captura de pantalla 2026-06-03 105505_001.png,116,145,0.8,False,True,RGB,19.638,12.595093,123.126617,42.285728,0.18365,73.37292,0.989715,5ef41d3e6f42e8f69b54fb8f822ed9a9
img_9665eb534af4,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_002.png,Captura de pantalla 2026-06-03 105505_002.png,145,116,1.25,False,True,RGB,20.11,12.595093,123.126617,42.285728,0.18365,73.37292,0.989715,9665eb534af427f3bfe9bf0594415df8
img_6dae6af964f1,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_003.png,Captura de pantalla 2026-06-03 105505_003.png,186,185,1.005405,False,True,RGB,30.826,420.747772,60.463215,68.330696,0.09009,9.699203,0.490904,6dae6af964f13d22a490383bce419457
img_ace1638b4957,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_004.png,Captura de pantalla 2026-06-03 105505_004.png,116,145,0.8,False,True,RGB,20.134,12.595093,123.12661,42.285728,0.18365,73.37292,0.989715,ace1638b4957c729c0682cfdc5b56eda
img_c6c9b8571a26,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_005.png,Captura de pantalla 2026-06-03 105505_005.png,116,145,0.8,False,True,RGB,20.019,12.595093,123.12661,42.285728,0.18365,73.37292,0.989715,c6c9b8571a267a55d52ed89c07a4c247
img_3431a7bf68c0,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_007.png,Captura de pantalla 2026-06-03 105505_007.png,58,72,0.805556,False,True,RGB,4.617,8.116669,154.886017,23.230162,0.282088,62.125076,0.922174,3431a7bf68c06e7b0cfd0fff820c4fcd
img_f5996bef596a,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_008.png,Captura de pantalla 2026-06-03 105505_008.png,640,480,1.333333,False,True,RGB,126.843,4.51197,123.12809,42.278183,0.183716,73.002728,0.986003,f5996bef596a2194fc3a59f090f3c8d1
img_32a4b8f16ea8,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_009.png,Captura de pantalla 2026-06-03 105505_009.png,174,217,0.801843,False,True,RGB,35.874,5.785008,123.133934,42.287083,0.183935,73.374355,0.988903,32a4b8f16ea8dbbf22cba74a280077a9
img_d8a2ab9a814b,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_010.png,Captura de pantalla 2026-06-03 105505_010.png,58,72,0.805556,False,True,RGB,7.438,49.303307,123.125961,42.292763,0.184866,73.46207,0.988506,d8a2ab9a814b3552ecf739cb583dd553
img_fefe48c41707,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_011.png,Captura de pantalla 2026-06-03 105505_011.png,116,145,0.8,False,True,RGB,19.767,12.595093,123.126617,42.285728,0.18365,73.37292,0.989715,fefe48c41707fc9c15efbe74c56792af
img_5231de72b1f0,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_013.png,Captura de pantalla 2026-06-03 105505_013.png,116,145,0.8,False,True,RGB,8.988,24.226147,123.606735,42.24194,0.186683,73.439289,0.98799,5231de72b1f04182fa0341d3280f9b2e
img_67ed634a90c1,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_014.png,Captura de pantalla 2026-06-03 105505_014.png,156,185,0.843243,False,True,RGB,20.777,356.292419,71.759865,68.761833,0.107034,0.0,0.582814,67ed634a90c1532eca31dde3ec5aba4d
img_3633739751c6,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_015.png,Captura de pantalla 2026-06-03 105505_015.png,196,225,0.871111,False,True,RGB,21.624,218.083527,204.702728,69.173996,0.070045,0.0,0.381406,3633739751c6031518dab37738217b48
img_6f3a8aed66b4,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105505_016.png,Captura de pantalla 2026-06-03 105505_016.png,146,175,0.834286,False,True,RGB,20.663,55.514153,124.791763,34.387024,0.1209,0.0,0.655421,6f3a8aed66b4ca6b1a4b566056e1f22f
img_451f4bb3c629,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701.png,Captura de pantalla 2026-06-03 105701.png,202,229,0.882096,False,True,RGB,46.507,9.628698,118.668465,52.738552,0.287734,85.038576,0.995979,451f4bb3c629ecb141d3ff357416a5e7
img_75ce8c990e1b,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_000.png,Captura de pantalla 2026-06-03 105701_000.png,229,202,1.133663,False,True,RGB,48.79,9.628698,118.668465,52.738552,0.287734,85.038576,0.995979,75ce8c990e1b3339fd43bc4216257b92
img_0f9972f68b22,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_001.png,Captura de pantalla 2026-06-03 105701_001.png,202,229,0.882096,False,True,RGB,47.184,9.628698,118.668465,52.738548,0.287734,85.038576,0.995979,0f9972f68b2203edfbb55f9ce651ca21
img_4ab22c7e5d93,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_002.png,Captura de pantalla 2026-06-03 105701_002.png,229,202,1.133663,False,True,RGB,48.526,9.628698,118.668465,52.738552,0.287734,85.038576,0.995979,4ab22c7e5d9312f79dad6a642fff24cd
img_d89ad83db7cf,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_003.png,Captura de pantalla 2026-06-03 105701_003.png,306,305,1.003279,False,True,RGB,75.055,106.057007,58.901508,69.751564,0.14277,6.15743,0.487531,d89ad83db7cf9721a389adfa3b1c84ce
img_fe806626de00,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_004.png,Captura de pantalla 2026-06-03 105701_004.png,202,229,0.882096,False,True,RGB,48.36,9.628698,118.668465,52.738552,0.287734,85.038576,0.995979,fe806626de00614f9953732ba14826bf
img_d047bd3d27d1,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_005.png,Captura de pantalla 2026-06-03 105701_005.png,202,229,0.882096,False,True,RGB,48.214,9.628698,118.668465,52.738552,0.287734,85.038576,0.995979,d047bd3d27d130090fc8e5d1236412d6
img_2e00f6fb71ed,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_007.png,Captura de pantalla 2026-06-03 105701_007.png,101,114,0.885965,False,True,RGB,12.415,7.906914,158.028351,28.305988,0.307886,84.359178,0.990968,2e00f6fb71ed12ab2412c9ce8cd830a7
img_976bb7e46055,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_008.png,Captura de pantalla 2026-06-03 105701_008.png,640,480,1.333333,False,True,RGB,165.729,8.744759,118.665855,52.725967,0.287882,85.738739,0.995829,976bb7e46055bba16f386c067c80fd68
img_7c8d1bf28b01,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_009.png,Captura de pantalla 2026-06-03 105701_009.png,303,343,0.883382,False,True,RGB,89.152,7.74611,118.676231,52.736217,0.287904,85.023859,0.996025,7c8d1bf28b01021dcf34e6c2488109a6
img_1c8518866db0,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_010.png,Captura de pantalla 2026-06-03 105701_010.png,101,114,0.885965,False,True,RGB,18.559,37.81031,118.665817,52.746109,0.288431,84.9701,0.996439,1c8518866db03ac16f998d0b0f58a1bc
img_711cb1708b56,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_011.png,Captura de pantalla 2026-06-03 105701_011.png,202,229,0.882096,False,True,RGB,47.371,9.628698,118.668465,52.738552,0.287734,85.038576,0.995979,711cb1708b56611f81d328de81649da5
img_9cf193a1b41d,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_013.png,Captura de pantalla 2026-06-03 105701_013.png,202,229,0.882096,False,True,RGB,21.875,18.380882,119.128098,52.715496,0.292014,84.94836,0.996022,9cf193a1b41d395669e8d329cffd178d
img_e9a677cc7d2f,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_014.png,Captura de pantalla 2026-06-03 105701_014.png,242,269,0.899628,False,True,RGB,48.651,185.755127,84.305603,69.733673,0.20462,0.0,0.693971,e9a677cc7d2fa827e17658b1ffcd18d4
img_cbb5a8008a31,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_015.png,Captura de pantalla 2026-06-03 105701_015.png,282,309,0.912621,False,True,RGB,50.303,198.796799,182.683426,77.834648,0.155349,0.0,0.532853,cbb5a8008a31f5d592459280c75f22d2
img_be2693824941,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105701_016.png,Captura de pantalla 2026-06-03 105701_016.png,232,259,0.895753,False,True,RGB,48.511,33.925804,120.818863,46.367722,0.224294,0.0,0.763715,be2693824941b370ef428afc3e407c65
img_665e81fb02d8,own,regular,regular,lime,lime,,data/raw/propias/Regular_Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105737.png,Captura de pantalla 2026-06-03 105737.png,107,92,1.163043,False,True,RGB,14.267,17.578852,120.492989,39.62368,0.081674,83.426309,0.999289,665e81fb02d80f757e90be2d8b7c4620
